text,generated
"Somehow, we’re still doing it. Everything we know about Trump says he doesn’t make considered choices. Pence and Pompeo may have campaigned for an attack on Iran, but there’s no evidence that Trump — the actual president — has planned for the consequences, or has a rationale for the strike other than his usual brand of bellicose nationalism. When Iran retaliated Tuesday night, the president did not speak, although of course he tweeted. No one knows what the administration will do next.",0
"Readers of all ages: I am happy to present a new batch of interactive books that play masterfully with a baby’s or toddler’s — well, with all of our — desire to swing open that closed door, pull back that curtain, charge over to the other side of that hill to see what’s waiting there.",0
"Harry Kupfer was born in Berlin on Aug. 12, 1935, and fell in love with opera as a boy, often going several times a week.",0
"Kudos to Stella Zawistowski for crafting the contest questions. And a tip of the hat to Games magazine, which originated “Alphabetrivia” as a contest back in the day.",0
"Perhaps out of habit, Mr. McGough seemed to want his partner’s opinion of his aesthetic choices, since Mr. McDermott had never visited his one-bedroom railroad apartment, which he began renting three years ago.",0
"The epidemic triangle is essentially an equation. It posits that every outbreak, regardless of its specific traits, is dependent on the interplay between three factors: the pathogen (the agent causing infection), the host (the organism at risk of infection) and the environment (the setting where the infections occur). Every single epidemic — be it the flu, cholera or even behavioral epidemics like drunken driving — is the result of a dynamic shift in one of these points of the epidemic triangle, which then causes a domino effect leading to a sudden explosion of new cases.",0
"The study’s design did not allow them to assess whether some types of patients — older patients, say — did benefit from the program, she said. The coalition is examining whether there might be benefits other than hospital readmissions, like a reduction in emergency room visits.",0
"The shooting took place around 3:30 a.m., when bars around the city were emptying out and preparing to close, the police said.",0
"A small team sifted through Trump’s personal and corporate financial records and tax returns. The first thing the bankers noticed was that Trump was, once again, vastly overstating his fortune, assigning absurdly high valuations to his real estate assets. In one especially egregious case, he claimed that a property he bought in Westchester County for about $7 million was now worth $291 million. The bank ended up reducing the assets’ values by as much as 70 percent.",0
"In the aftermath of the attack, some in El Paso feared that copycat anti-Latino shootings would strike the city. As a result, several Hispanic residents and survivors sought to protect themselves — buying firearms, target-practicing at shooting ranges and applying for state-issued licenses to carry handguns.",0
"‘THE THIN PLACE’ at Playwrights Horizons (closes on Jan. 26). Lucas Hnath’s ghost story, directed by Les Waters, turns out the lights. Centered on a young woman who believes in other worlds and a medium who maybe doesn’t, the play, Jesse Green wrote, “presses against the deepest human longings not only for connection but also for exposure.” He added, “We want to know what’s out there, yes, but we also want it to know us.”",0
"Solicitor General Noel J. Francisco, arguing for the federal government, said the court should focus on how the challenged employment action was ultimately made and not on factors that did not end up playing a role.",0
"Last year’s winner in this category, “Skin,” was an English-language short with recognizable actors that culminated in an obvious but effective twist. That pretty much describes this year’s front-runner, “The Neighbors’ Window,” which stars the Tony nominee Maria Dizzia as a harried New York mom who envies the young, glamorous couple in the apartment across the way until … well, I won’t spoil it. Though I found the eventual twist rather trite, it’s exactly the sort of thing that clicks with Oscar voters, and Dizzia is so committed that you’re inclined to just go with it.",0
"Doctors told some patients of insufficient hospital beds and testing kits. Some residents worry officials are underreporting the number of people ill with the virus, although the government has warned of dire consequences for those who hide or delay reporting cases.",0
